Symbol,Exchange,Date,Time,CurrentVolume,LastPrice,NBB,NBO,ImbSide,ImbalanceSize, Notional Imbalance ,ImbalanceSource,ImbalanceType,ExchangeDate,ExchangeTime,MatchedSize,CurrentReferencePrice,NearIndicativePrice,FarIndicativePrice,Matched to Unmatched,Close,% move from Snashot to Close
ABT,UNEX,20190920,50:00.1,4316825,83.635,83.63,83.64,B,190212," $ 15,908,380.62 ",NYSE,C,20190920,50:00.0,1094681,83.63,0,0,0.1737602096,83.58,-0.07%
ABT,UNEX,20190920,55:00.3,4448050,83.72,83.7,83.73,B,157466," $ 13,183,053.52 ",NYSE,I,20190920,55:00.2,1127427,83.72,84.06,84.08,0.1396684663,83.58,-0.17%
XOM,UNEX,20191126,50:00.2,6599628,68.6,68.59,68.6,B,160087," $ 10,981,968.20 ",NYSE,C,20191126,50:00.1,3875288,68.6,0,0,0.04130970395,68.74,0.20%
XOM,UNEX,20191126,55:00.8,6912833,68.765,68.76,68.77,B,720946," $ 49,575,851.69 ",NYSE,I,20191126,55:00.8,4074057,68.77,70.12,69.06,0.1769602144,68.74,-0.04%
XOM,UNEX,20190920,49:59.6,11046091,71.995,71.99,72,B,199956," $ 14,395,832.22 ",NYSE,C,20190920,50:00.0,3016229,71.99,0,0,0.06629337494,72.08,0.12%
XOM,UNEX,20190920,55:00.8,11384209,72.13,72.11,72.12,B,286263," $ 20,648,150.19 ",NYSE,I,20190920,55:00.3,4013376,72.13,72.28,72.21,0.07132723174,72.08,-0.07%
XOM,UNEX,20190827,49:59.9,6117238,67.285,67.28,67.29,B,183775," $ 12,365,300.88 ",NYSE,C,20190827,50:00.0,1308238,67.285,0,0,0.1404752041,67.19,-0.14%
CRM,UNEX,20200619,49:59.9,6543726,187.79,187.78,187.8,B,148631," $ 27,911,415.49 ",NYSE,C,20200619,50:00.0,2800536,187.74,0,0,0.05307234044,186.95,-0.45%
CRM,UNEX,20191220,54:59.8,4516041,164.62,164.6,164.61,B,30265," $ 4,982,224.30 ",NYSE,I,20191220,55:00.1,2361952,164.62,164.82,0,0.01281355421,164.55,-0.04%
ORCL,UNEX,20200619,49:59.9,15904242,54.12,54.1,54.12,B,1435523," $ 77,690,504.76 ",NYSE,C,20200619,50:00.0,8341102,54.13,0,0,0.1721023193,54.4,0.52%
ORCL,UNEX,20200619,54:59.9,16716572,54.19,54.18,54.19,B,2312639," $ 125,321,907.41 ",NYSE,I,20200619,55:00.1,9312037,54.18,55.27,55.53,0.2483494213,54.4,0.39%
ORCL,UNEX,20191220,49:59.7,9276370,53.595,53.59,53.6,B,731778," $ 39,219,641.91 ",NYSE,C,20191220,50:00.0,10303735,53.6,0,0,0.07102065416,53.6,0.01%
ORCL,UNEX,20191220,54:59.8,9781770,53.71,53.71,53.72,B,575083," $ 30,887,707.93 ",NYSE,I,20191220,55:00.1,11883204,53.715,54.18,54.24,0.04839460805,53.6,-0.20%
ORCL,UNEX,20190920,49:59.6,17374575,53.495,53.49,53.5,B,9934253," $ 531,432,864.24 ",NYSE,C,20190920,50:00.0,14390165,53.5,0,0,0.6903501801,53.47,-0.05%
ORCL,UNEX,20190920,55:00.3,18995399,53.84,53.83,53.84,B,2396993," $ 129,054,103.12 ",NYSE,I,20190920,55:00.2,20764700,53.83,54.12,55.6,0.1154359562,53.47,-0.69%
ORCL,UNEX,20190827,49:59.9,7970855,52.41,52.4,52.41,B,544773," $ 28,551,552.93 ",NYSE,C,20190827,50:00.0,3230648,52.405,0,0,0.1686265418,52.39,-0.04%
ORCL,UNEX,20190827,55:00.6,8271744,52.33,52.36,52.34,B,470219," $ 24,606,560.27 ",NYSE,I,20190827,55:00.2,3606077,52.33,53.18,53.36,0.1303962727,52.39,0.11%
TMO,UNEX,20200619,54:59.9,1129808,354.38,354.25,354.39,B,7715," $ 2,734,041.70 ",NYSE,I,20200619,55:00.2,752239,354.38,354.96,0,0.01025604894,352.73,-0.47%
TMO,UNEX,20200529,49:59.7,763183,347.32,347.19,347.38,B,107278," $ 37,259,794.96 ",NYSE,C,20200529,50:00.0,215256,347.32,0,0,0.4983740291,349.19,0.54%
TMO,UNEX,20200529,55:00.3,818098,349.11,349.01,349.16,B,58840," $ 20,541,632.40 ",NYSE,I,20200529,55:00.6,285413,349.11,364.13,0,0.206157393,349.19,0.02%
TMO,UNEX,20190827,55:00.6,615211,272.54,272.48,272.56,B,30786," $ 8,390,416.44 ",NYSE,I,20190827,55:00.2,137250,272.65,273,0,0.2243060109,272.93,0.14%
CVX,UNEX,20200619,49:59.9,7435188,90.855,90.86,90.87,B,308392," $ 28,018,955.16 ",NYSE,C,20200619,50:00.0,3222729,90.86,0,0,0.0956928119,90.63,-0.25%
CVX,UNEX,20200619,54:59.9,7768095,90.96,90.94,90.96,B,158501," $ 14,417,250.96 ",NYSE,I,20200619,55:00.1,4029203,90.97,92.08,92.76,0.03933805271,90.63,-0.36%
CVX,UNEX,20200529,55:00.3,8007602,91.24,91.24,91.25,B,167051," $ 15,241,733.24 ",NYSE,I,20200529,55:00.6,5048093,91.24,92.03,0,0.03309190223,91.7,0.50%
CVX,UNEX,20191220,54:59.8,6984431,119.755,119.75,119.76,B,164441," $ 19,692,631.96 ",NYSE,I,20191220,55:00.1,2712044,119.76,120.42,119.85,0.06063360329,119.68,-0.06%
CVX,UNEX,20191126,49:59.7,3533999,117.41,117.4,117.42,B,371996," $ 43,676,050.36 ",NYSE,C,20191126,50:00.0,3447089,117.4,0,0,0.1079159836,117.79,0.32%
CVX,UNEX,20191126,54:59.7,3729394,117.88,117.89,117.91,B,290514," $ 34,245,790.32 ",NYSE,I,20191126,55:00.1,4031211,117.89,119.8,119.8,0.07206618557,117.79,-0.08%
CVX,UNEX,20190920,55:00.3,6375364,124.46,124.45,124.48,B,356959," $ 44,427,117.14 ",NYSE,I,20190920,55:00.2,1484989,124.48,126,0,0.2403782116,124.32,-0.11%
CVX,UNEX,20190827,49:59.9,2799752,115.81,115.81,115.82,B,60663," $ 7,025,382.03 ",NYSE,C,20190827,50:00.0,469624,115.81,0,0,0.1291735516,115.83,0.02%
NVO,UNEX,20200529,50:02.2,1555307,65.6,65.59,65.62,B,17806," $ 1,168,073.60 ",NYSE,I,20200529,50:00.9,15688,65.6,67.74,0,1.135007649,65.94,0.52%
NVO,UNEX,20191220,49:59.7,1621632,57.9,57.9,57.91,B,81025," $ 4,691,347.50 ",NYSE,C,20191220,50:00.0,27687,57.905,0,0,2.926463683,58,0.17%
NKE,UNEX,20200529,55:00.3,6004993,98.63,98.61,98.63,B,719689," $ 70,982,926.07 ",NYSE,I,20200529,55:00.6,2220993,98.64,101.47,0,0.3240392923,98.58,-0.05%
NKE,UNEX,20191126,49:59.7,2784386,93.405,93.4,93.41,B,73560," $ 6,870,871.80 ",NYSE,C,20191126,50:00.0,1588366,93.405,0,0,0.04631174427,93.33,-0.08%
NKE,UNEX,20191126,54:59.7,2914129,93.37,93.35,93.37,B,54416," $ 5,080,821.92 ",NYSE,I,20191126,55:00.1,1822530,93.37,93.85,93.97,0.02985739604,93.33,-0.04%
NKE,UNEX,20190920,49:59.6,4717098,86.88,86.87,86.88,B,333005," $ 28,931,474.40 ",NYSE,C,20190920,50:00.0,547400,86.88,0,0,0.6083394227,86.68,-0.23%
AZN,UNEX,20200626,50:01.7,5703526,52.6813,52.67,52.69,B,21982," $ 1,158,040.34 ",NYSE,I,20200626,50:00.6,50901,52.72,53.38,53.66,0.4318579203,52.7,0.04%
AZN,UNEX,20200529,50:02.2,6492059,54.37,54.36,54.37,B,39728," $ 2,160,011.36 ",NYSE,I,20200529,50:00.9,95065,54.36,56,0,0.4179035397,54.6,0.42%
AZN,UNEX,20191220,50:01.2,4000848,50.6,50.59,50.6,B,27176," $ 1,375,105.60 ",NYSE,I,20191220,50:00.5,32156,50.59,51.34,54.44,0.8451299913,50.46,-0.28%
AZN,UNEX,20191126,55:00.8,1398931,48.82,48.81,48.82,B,25360," $ 1,238,075.20 ",NYSE,I,20191126,55:00.8,73439,48.82,49.33,0,0.3453206062,48.76,-0.12%
AZN,UNEX,20190920,50:00.6,4096163,45.13,45.12,45.13,B,36891," $ 1,664,890.83 ",NYSE,I,20190920,50:00.6,27246,45.13,45.8,49.18,1.353996917,45.18,0.11%
LLY,UNEX,20200626,50:00.2,2576939,162.025,161.68,162.37,B,88461," $ 14,332,893.53 ",NYSE,C,20200626,50:00.0,984811,162.25,0,0,0.08982535735,162.83,0.50%
LLY,UNEX,20200626,55:00.3,2752202,162.1,162.06,162.25,B,191418," $ 31,028,857.80 ",NYSE,I,20200626,55:00.3,1179202,162.06,166.02,163.57,0.1623284221,162.83,0.45%
LLY,UNEX,20200619,49:59.9,3272789,159.56,159.51,159.63,B,824024," $ 131,481,269.44 ",NYSE,C,20200619,50:00.0,585184,159.71,0,0,1.40814513,159.94,0.24%
LLY,UNEX,20200619,55:01.0,3541570,160.3,160.22,160.37,B,698669," $ 111,996,640.70 ",NYSE,I,20200619,55:00.6,841147,160.37,0,0,0.830614625,159.94,-0.22%
LLY,UNEX,20200529,49:59.7,2898464,152.28,152.24,152.28,B,2165006," $ 329,687,113.68 ",NYSE,C,20200529,50:00.0,1411428,152.27,0,0,1.533911755,152.95,0.44%
LLY,UNEX,20191220,49:59.7,4660522,132.3,132.23,132.3,B,858479," $ 113,576,771.70 ",NYSE,C,20191220,50:00.0,1457017,132.32,0,0,0.5892031459,132.43,0.10%
LLY,UNEX,20191220,55:00.3,4786106,132.33,132.31,132.36,B,776081," $ 102,698,798.73 ",NYSE,I,20191220,55:00.6,1783869,132.33,4294.67,0,0.4350549284,132.43,0.08%
LLY,UNEX,20190920,50:00.6,4356907,116.38,116.37,116.39,B,20942," $ 2,437,229.96 ",NYSE,I,20190920,50:00.9,1448827,116.39,116.46,116.48,0.01445445177,116.16,-0.19%
LLY,UNEX,20190827,50:00.9,1607581,111.175,111.17,111.18,B,30737," $ 3,417,185.98 ",NYSE,I,20190827,50:00.9,560138,111.18,112.03,112.2,0.05487397748,110.73,-0.40%
LLY,UNEX,20190827,55:02.1,1687950,110.86,110.82,110.87,B,36686," $ 4,067,009.96 ",NYSE,I,20190827,55:00.6,643003,110.83,111,112.2,0.05705416615,110.73,-0.12%
MCD,UNEX,20200626,55:00.3,2615446,179.62,179.58,179.62,B,41504," $ 7,454,948.48 ",NYSE,I,20200626,55:00.3,1449928,179.48,179.94,0,0.02862486965,179.74,0.07%
MCD,UNEX,20191220,49:59.7,2710768,197.46,197.45,197.46,B,296155," $ 58,478,766.30 ",NYSE,C,20191220,50:00.0,1166831,197.44,0,0,0.2538113917,197.14,-0.16%
MCD,UNEX,20191220,54:59.8,2771735,197.4,197.39,197.41,B,115738," $ 22,846,681.20 ",NYSE,I,20191220,55:00.1,1510558,197.39,198.64,201.38,0.07661936847,197.14,-0.13%
MCD,UNEX,20191126,49:59.7,2481581,193.74,193.73,193.74,B,68605," $ 13,291,532.70 ",NYSE,C,20191126,50:00.0,542612,193.74,0,0,0.1264347268,194.01,0.14%
MCD,UNEX,20190920,49:59.6,3442706,210.02,210,210.02,B,112465," $ 23,619,899.30 ",NYSE,C,20190920,50:00.0,383565,210.02,0,0,0.2932097558,209.39,-0.30%
ACN,UNEX,20191126,50:00.7,1066770,200.64,200.59,200.63,B,10107," $ 2,027,868.48 ",NYSE,I,20191126,50:00.5,683082,200.63,201,201.6,0.01479617381,200.92,0.14%
ACN,UNEX,20191126,54:59.7,1120897,200.79,200.78,200.8,B,72286," $ 14,514,305.94 ",NYSE,I,20191126,55:00.2,706535,200.79,203.63,201.6,0.102310572,200.92,0.06%
ACN,UNEX,20190920,49:59.6,1495401,193.24,193.24,193.25,B,130369," $ 25,192,505.56 ",NYSE,C,20190920,50:00.0,353385,193.24,0,0,0.3689149228,193.09,-0.08%
ACN,UNEX,20190920,55:00.8,1578687,193.54,193.48,193.57,B,72086," $ 13,951,524.44 ",NYSE,I,20190920,55:00.3,507761,193.5,194.4,196.22,0.141968367,193.09,-0.23%
ACN,UNEX,20190827,49:59.9,1086058,197.2322,197.22,197.25,B,57823," $ 11,404,557.50 ",NYSE,C,20190827,50:00.0,148768,197.25,0,0,0.388679017,197.16,-0.04%
ACN,UNEX,20190827,55:00.6,1130927,197.03,197.03,197.03,B,26441," $ 5,209,670.23 ",NYSE,I,20190827,55:00.2,210388,197.04,198,201.9,0.12567732,197.16,0.07%
DHR,UNEX,20200626,50:01.7,1614505,171.085,170.6,171.63,B,93102," $ 15,928,355.67 ",NYSE,I,20200626,50:00.6,983730,170.6,172.9,172.9,0.09464182245,171.71,0.37%
DHR,UNEX,20200626,55:00.3,1725346,171.7,171.7,171.82,B,89269," $ 15,327,487.30 ",NYSE,I,20200626,55:00.3,1136734,171.72,173.25,172.9,0.07853112514,171.71,0.01%
DHR,UNEX,20200529,50:00.2,2505671,165.99,165.95,165.99,B,295229," $ 49,005,061.71 ",NYSE,C,20200529,50:00.0,1220320,165.99,0,0,0.2419275272,166.61,0.37%
DHR,UNEX,20200529,55:00.3,2723848,166.81,166.8,166.86,B,80519," $ 13,431,374.39 ",NYSE,I,20200529,55:00.6,1577596,166.86,167.89,169.51,0.05103904929,166.61,-0.12%
DHR,UNEX,20191220,49:59.7,8890519,152.75,152.75,152.76,B,143562," $ 21,929,095.50 ",NYSE,C,20191220,50:00.0,3477888,152.75,0,0,0.04127850006,152.85,0.07%
DHR,UNEX,20191220,54:59.8,9143654,152.885,152.88,152.89,B,34553," $ 5,282,635.41 ",NYSE,I,20191220,55:00.2,8749694,152.88,153.14,154.62,0.00394905239,152.85,-0.02%
ABBV,UNEX,20200626,50:00.2,7021678,95.91,95.9,95.94,B,88678," $ 8,505,106.98 ",NYSE,C,20200626,50:00.0,2229284,96.03,0,0,0.03977869127,96.13,0.23%
ABBV,UNEX,20200626,55:00.3,7151842,95.85,95.82,95.85,B,150211," $ 14,397,724.35 ",NYSE,I,20200626,55:00.2,3556577,95.84,96.28,96.24,0.04223471051,96.13,0.29%
ABBV,UNEX,20200619,49:59.9,5245709,96.525,96.52,96.54,B,208269," $ 20,103,165.23 ",NYSE,C,20200619,50:00.0,1776283,96.47,0,0,0.1172498977,96.71,0.19%
ABBV,UNEX,20200619,55:00.4,5412242,96.95,96.94,96.96,B,314348," $ 30,476,038.60 ",NYSE,I,20200619,55:00.2,1987559,96.93,99,98.06,0.1581578207,96.71,-0.25%
ABBV,UNEX,20200529,49:59.7,6482191,91.79,91.78,91.8,B,602733," $ 55,324,862.07 ",NYSE,C,20200529,50:00.0,2689409,91.8,0,0,0.2241135506,92.67,0.96%
ABBV,UNEX,20200529,55:00.3,7010886,92.265,92.26,92.27,B,390971," $ 36,072,939.32 ",NYSE,I,20200529,55:00.6,3104519,92.25,95,0,0.1259360951,92.67,0.44%
ABBV,UNEX,20191126,49:59.7,4845434,87.57,87.56,87.57,B,90833," $ 7,954,245.81 ",NYSE,C,20191126,50:00.0,565805,87.56,0,0,0.1605376411,87.72,0.17%
ABBV,UNEX,20191126,55:00.3,5048347,87.67,87.67,87.68,B,20029," $ 1,755,942.43 ",NYSE,I,20191126,55:00.6,724463,87.67,87.85,88.78,0.02764668451,87.72,0.06%
ABBV,UNEX,20190920,49:59.6,9099746,72.475,72.47,72.48,B,618237," $ 44,806,726.58 ",NYSE,C,20190920,50:00.0,1203729,72.48,0,0,0.5136014834,72.39,-0.12%
ABBV,UNEX,20190920,55:00.8,9505023,72.48,72.47,72.48,B,50249," $ 3,642,047.52 ",NYSE,I,20190920,55:00.3,1968040,72.48,72.57,78.15,0.0255325095,72.39,-0.12%
CHL,UNEX,20191220,49:59.7,1579195,41.165,41.16,41.17,B,58706," $ 2,416,632.49 ",NYSE,C,20191220,50:00.0,52740,41.165,0,0,1.113120971,41.2,0.09%
NEE,UNEX,20200529,55:00.3,2271369,255.49,255.42,255.61,B,117607," $ 30,047,412.43 ",NYSE,I,20200529,55:00.6,847437,255.41,262.6,0,0.1387796379,255.56,0.03%
NEE,UNEX,20191126,55:00.8,949331,234.93,234.89,234.92,B,188605," $ 44,308,972.65 ",NYSE,I,20191126,55:01.1,1620805,234.93,236.2,0,0.1163650161,234.92,0.00%
NEE,UNEX,20190920,55:00.3,2455089,225.72,225.72,225.74,B,20636," $ 4,657,957.92 ",NYSE,I,20190920,55:00.2,1485847,225.77,225.84,0,0.01388837478,225.72,0.00%
BMY,UNEX,20191220,49:59.7,10943998,63.31,63.3,63.31,B,2378166," $ 150,561,689.46 ",NYSE,C,20191220,50:00.0,4685899,63.31,0,0,0.5075154202,63.51,0.32%
BMY,UNEX,20191220,55:00.3,11270137,63.3,63.3,63.3,B,2096918," $ 132,734,909.40 ",NYSE,I,20191220,55:00.6,5852213,63.3,4294.67,0,0.3583119753,63.51,0.33%
BMY,UNEX,20191126,49:59.7,11499001,56.66,56.65,56.66,B,1156078," $ 65,503,379.48 ",NYSE,C,20191126,50:00.0,3462345,56.66,0,0,0.3339002901,56.73,0.12%
BMY,UNEX,20191126,55:00.3,11999964,56.815,56.81,56.82,B,799569," $ 45,427,512.74 ",NYSE,I,20191126,55:00.6,4001801,56.81,58.44,58.63,0.199802289,56.73,-0.15%
BMY,UNEX,20190920,49:59.6,8985281,50.47,50.47,50.48,B,628730," $ 31,732,003.10 ",NYSE,C,20190920,50:00.0,1381556,50.475,0,0,0.4550883207,50.57,0.20%
BMY,UNEX,20190920,55:01.8,9279870,50.575,50.57,50.58,B,430993," $ 21,797,470.98 ",NYSE,I,20190920,55:00.7,1809327,50.58,51.45,0,0.2382062502,50.57,-0.01%
MDT,UNEX,20200619,49:59.9,3786593,93.96,93.96,93.98,B,373414," $ 35,085,979.44 ",NYSE,C,20200619,50:00.0,1846653,93.95,0,0,0.2022112438,93.91,-0.05%
MDT,UNEX,20200619,54:59.9,3911141,94.06,94.05,94.08,B,227257," $ 21,375,793.42 ",NYSE,I,20200619,55:00.2,2188702,94.11,94.89,95.12,0.1038318602,93.91,-0.16%
MDT,UNEX,20200529,49:59.7,3497711,98.24,98.2,98.24,B,1065836," $ 104,707,728.64 ",NYSE,C,20200529,50:00.0,522299,98.24,0,0,2.040662532,98.58,0.35%
MDT,UNEX,20200529,55:00.3,4042630,98.15,98.15,98.17,B,958359," $ 94,062,935.85 ",NYSE,I,20200529,55:00.6,777871,98.16,4294.67,0,1.23202819,98.58,0.44%
MDT,UNEX,20191220,49:59.7,3973783,113.96,113.96,113.97,B,312913," $ 35,659,565.48 ",NYSE,C,20191220,50:00.0,3398613,113.96,0,0,0.09207079476,113.74,-0.19%
MDT,UNEX,20191220,55:00.3,4136276,113.89,113.89,113.9,B,190017," $ 21,641,036.13 ",NYSE,I,20191220,55:00.3,3791161,113.89,114,114.93,0.0501210579,113.74,-0.13%
MDT,UNEX,20191126,49:59.7,2869489,110.885,110.88,110.89,B,1006479," $ 111,603,423.92 ",NYSE,C,20191126,50:00.0,2239732,110.88,0,0,0.4493747466,111.33,0.40%
MDT,UNEX,20191126,54:59.7,3225675,111.02,111.01,111.02,B,808359," $ 89,744,016.18 ",NYSE,I,20191126,55:00.1,2765494,111,112.13,112.51,0.2923018455,111.33,0.28%
MDT,UNEX,20190920,50:00.1,4612499,111.01,111.01,111.02,B,213578," $ 23,709,293.78 ",NYSE,C,20190920,50:00.0,1386470,111.01,0,0,0.1540444438,111.18,0.15%
MDT,UNEX,20190920,55:00.3,4778945,111.4,111.39,111.4,B,158941," $ 17,706,027.40 ",NYSE,I,20190920,55:00.2,1695141,111.395,111.99,111.92,0.09376270175,111.18,-0.20%
LIN,UNEX,20200626,55:00.3,1117873,206.87,206.69,206.8,B,120591," $ 24,946,660.17 ",NYSE,I,20200626,55:00.3,1181173,206.76,209,0,0.1020942741,206.82,-0.02%
LIN,UNEX,20200619,49:59.9,2058572,208.68,208.47,208.69,B,184458," $ 38,492,695.44 ",NYSE,C,20200619,50:00.0,1417198,208.68,0,0,0.1301568306,208.05,-0.30%
LIN,UNEX,20200619,55:00.4,2181036,208.14,208.14,208.25,B,401759," $ 83,622,118.26 ",NYSE,I,20200619,55:00.3,1532764,208.15,211.5,210.58,0.2621140632,208.05,-0.04%
LIN,UNEX,20200529,50:02.2,1381109,201.34,201.27,201.72,B,40479," $ 8,150,041.86 ",NYSE,I,20200529,50:00.9,286436,201.27,209.65,209.67,0.1413195269,202.34,0.50%
LIN,UNEX,20200529,55:00.3,1475154,202.61,202.55,202.68,B,51368," $ 10,407,670.48 ",NYSE,I,20200529,55:00.6,403232,202.55,209.67,209.65,0.1273906833,202.34,-0.13%
LIN,UNEX,20191220,49:59.7,1898678,212.26,212.26,212.31,B,121546," $ 25,799,353.96 ",NYSE,C,20191220,50:00.0,646155,212.24,0,0,0.1881065689,212.11,-0.07%
LIN,UNEX,20191220,55:00.3,1934277,212.105,212.08,212.15,B,113603," $ 24,095,764.32 ",NYSE,I,20191220,55:00.2,718590,212.105,217.97,218.03,0.1580915404,212.11,0.00%
LIN,UNEX,20190920,49:59.6,1754914,193.97,193.95,193.99,B,107660," $ 20,882,810.20 ",NYSE,C,20190920,50:00.0,217878,193.96,0,0,0.4941297423,194.11,0.07%
LIN,UNEX,20190920,55:00.8,1821589,194.47,194.44,194.46,B,73400," $ 14,274,098.00 ",NYSE,I,20190920,55:00.3,316121,194.44,198.06,0,0.232189573,194.11,-0.19%
LIN,UNEX,20190827,49:59.9,961432,184.85,184.82,184.88,B,61206," $ 11,313,929.10 ",NYSE,C,20190827,50:00.0,153611,184.83,0,0,0.3984480278,184.74,-0.06%
LIN,UNEX,20190827,55:00.6,1003455,184.51,184.43,184.51,B,112671," $ 20,788,926.21 ",NYSE,I,20190827,55:00.2,203022,184.43,190,189.76,0.5549694122,184.74,0.12%
UPS,UNEX,20200619,49:59.9,3951494,107.73,107.71,107.75,B,81395," $ 8,768,683.35 ",NYSE,C,20200619,50:00.0,3529716,107.74,0,0,0.0230599289,107.77,0.04%
UPS,UNEX,20200619,54:59.9,4106621,107.98,107.97,108,B,84908," $ 9,168,365.84 ",NYSE,I,20200619,55:00.2,4003689,108,108.33,108.17,0.02120744144,107.77,-0.19%
UPS,UNEX,20191126,49:59.7,1817871,121.14,121.09,121.1,B,80820," $ 9,790,534.80 ",NYSE,C,20191126,50:00.0,433750,121.08,0,0,0.1863285303,121.2,0.05%
UPS,UNEX,20191126,54:59.7,1907376,121.25,121.25,121.26,B,27361," $ 3,317,521.25 ",NYSE,I,20191126,55:00.1,533854,121.26,121.83,124.4,0.05125184039,121.2,-0.04%
UPS,UNEX,20190920,49:59.6,2540605,120.38,120.35,120.36,B,749278," $ 90,198,085.64 ",NYSE,C,20190920,50:00.0,981254,120.36,0,0,0.7635923013,120.7,0.27%
UPS,UNEX,20190920,55:00.3,2671290,120.69,120.67,120.69,B,595471," $ 71,867,394.99 ",NYSE,I,20190920,55:00.2,1257619,120.69,120.82,121.05,0.473490779,120.7,0.01%
SHOP,UNEX,20200626,50:01.7,2502893,913.08,912.48,913.66,B,9408," $ 8,590,256.64 ",NYSE,I,20200626,50:00.8,7609,914,929,0,1.236430543,910,-0.34%
SHOP,UNEX,20200626,55:00.3,2605690,905.85,905.19,906.27,B,7979," $ 7,227,777.15 ",NYSE,I,20200626,55:00.5,10235,905.85,926.79,0,0.779579873,910,0.46%
SHOP,UNEX,20200619,50:01.4,3683156,886.8,885.13,885.99,B,22765," $ 20,188,002.00 ",NYSE,I,20200619,50:00.4,14589,885.99,900,0,1.560422236,881,-0.65%
SHOP,UNEX,20200619,54:59.9,3780575,885.2,885,886.09,B,19602," $ 17,351,690.40 ",NYSE,I,20200619,55:00.2,26592,885.97,899.39,0,0.7371389892,881,-0.47%
SHOP,UNEX,20200529,50:02.2,2958128,753.78,753.04,754.8,B,6124," $ 4,616,148.72 ",NYSE,I,20200529,50:00.9,131456,753.78,764,0,0.04658592989,757.8,0.53%
SHOP,UNEX,20191220,50:01.2,1465878,389.98,389.86,390.12,B,7567," $ 2,950,978.66 ",NYSE,I,20191220,50:00.4,28942,389.87,393.6,397.61,0.2614539424,390.07,0.02%
SHOP,UNEX,20191220,54:59.8,1512252,389.89,389.64,389.89,B,8598," $ 3,352,274.22 ",NYSE,I,20191220,55:00.1,52552,389.78,393.96,397.61,0.1636093774,390.07,0.05%
SHOP,UNEX,20190827,50:00.4,2627588,408.22,408.06,408.34,B,3190," $ 1,302,221.80 ",NYSE,I,20190827,50:00.4,6182,408.15,409.76,0,0.5160142349,406.99,-0.30%
PM,UNEX,20200619,55:00.4,4926616,72.33,72.33,72.35,B,64835," $ 4,689,515.55 ",NYSE,I,20200619,55:00.2,2944569,72.34,72.69,0,0.02201850254,72.2,-0.18%
PM,UNEX,20191220,49:59.7,4010066,85.93,85.92,85.93,B,372325," $ 31,993,887.25 ",NYSE,C,20191220,50:00.0,1699364,85.93,0,0,0.2190966738,85.27,-0.77%
PM,UNEX,20190827,49:59.9,37543024,71.74,71.74,71.76,B,146944," $ 10,541,762.56 ",NYSE,C,20190827,50:00.0,1112656,71.74,0,0,0.1320659755,71.7,-0.06%
UNP,UNEX,20200619,54:59.9,4098825,168.26,168.19,168.3,B,86335," $ 14,526,727.10 ",NYSE,I,20200619,55:00.2,2058026,168.22,169.02,0,0.04195039324,167.85,-0.24%
UNP,UNEX,20200529,49:59.7,2158929,169.25,169.27,169.34,B,165028," $ 27,930,989.00 ",NYSE,C,20200529,50:00.0,527556,169.32,0,0,0.3128160802,169.86,0.36%
UNP,UNEX,20200529,55:00.3,2284659,170.09,170.05,170.13,B,92753," $ 15,776,357.77 ",NYSE,I,20200529,55:00.6,700316,170.13,174.41,177.11,0.1324444965,169.86,-0.14%
UNP,UNEX,20191220,49:59.7,2191808,180.09,180.07,180.09,B,657122," $ 118,341,100.98 ",NYSE,C,20191220,50:00.0,1395946,180.1,0,0,0.470735974,180.4,0.17%
UNP,UNEX,20191220,55:00.3,2327602,180.31,180.34,180.37,B,521221," $ 93,981,358.51 ",NYSE,I,20191220,55:00.6,1695156,180.31,184.61,185.02,0.307476716,180.4,0.05%
UNP,UNEX,20190920,49:59.6,2278861,166.5,166.5,166.52,B,250988," $ 41,789,502.00 ",NYSE,C,20190920,50:00.0,380291,166.5,0,0,0.659989324,166.38,-0.07%
UNP,UNEX,20190827,49:59.9,2692279,157.95,157.94,157.96,B,105246," $ 16,623,605.70 ",NYSE,C,20190827,50:00.0,373487,157.94,0,0,0.2817929406,157.47,-0.30%
UNP,UNEX,20190827,55:00.6,2927628,157.57,157.61,157.65,B,52167," $ 8,219,954.19 ",NYSE,I,20190827,55:00.2,484173,157.58,158.14,161.37,0.1077445459,157.47,-0.06%
AMT,UNEX,20200619,49:59.9,1939461,262.25,262.16,262.5,B,466091," $ 122,232,364.75 ",NYSE,C,20200619,50:00.0,1010762,262.25,0,0,0.4611283368,265.6,1.28%
AMT,UNEX,20200619,54:59.9,2147740,264.14,264.16,264.32,B,311965," $ 82,402,435.10 ",NYSE,I,20200619,55:00.2,1399687,264.04,268.29,269.19,0.2228819729,265.6,0.55%
AMT,UNEX,20200529,50:00.2,1174391,256.98,256.78,257.06,B,60118," $ 15,449,123.64 ",NYSE,C,20200529,50:00.0,383401,256.96,0,0,0.1568018863,258.17,0.46%
AMT,UNEX,20191220,49:59.7,1973447,227.95,227.89,227.95,B,238798," $ 54,434,004.10 ",NYSE,C,20191220,50:00.0,533870,227.94,0,0,0.4472961582,227.74,-0.09%
AMT,UNEX,20191220,55:00.3,2045016,227.56,227.45,227.56,B,233212," $ 53,069,722.72 ",NYSE,I,20191220,55:00.6,619463,227.54,239,0,0.3764744626,227.74,0.08%
